150.33984375, -124.27654266357422, 3.3176035239956785
150.33778381347656, -124.15811157226562, 3.4016652037111754
150.33287048339844, -123.87616729736328, 3.5915564001374416
150.3307342529297, -123.75273132324219, 3.670941508321198
150.32830810546875, -123.61363220214844, 3.7578667933713246
150.3227996826172, -123.29682159423828, 3.9471632814792175
150.3207550048828, -123.17938232421875, 4.014583947925946
150.31797790527344, -123.01921844482422, 4.104444148306123
150.31285095214844, -122.72470092773438, 4.263683227481979
150.3099365234375, -122.5575942993164, 4.350966675807487
150.30723571777344, -122.40196990966797, 4.430417328371553
150.30169677734375, -122.08306121826172, 4.587870360374394
150.29864501953125, -121.9078369140625, 4.6717358800886
150.29527282714844, -121.71415710449219, 4.762278432851576
150.29202270507812, -121.52671813964844, 4.847952807768125
150.28433227539062, -121.08492279052734, 5.042941475322989
150.2811737060547, -120.90335845947266, 5.1203028462102385
150.277587890625, -120.69669342041016, 5.206663461343732
150.2699432373047, -120.2573013305664, 5.384476215612776
150.26695251464844, -120.08483123779297, 5.452237878812915
150.26351928710938, -119.8869857788086, 5.528711684298258
150.25648498535156, -119.48289489746094, 5.6808452967810155
150.25230407714844, -119.24317169189453, 5.7686405338728095
150.24827575683594, -119.01136779785156, 5.851926425175114
150.2438201904297, -118.75462341308594, 5.942390408862334
150.23880004882812, -118.46721649169922, 6.041544131669808
150.23361206054688, -118.16888427734375, 6.142236386346522
150.2251739501953, -117.6834945678711, 6.301328577315777
150.22021484375, -117.39813995361328, 6.392062936674864
150.21209716796875, -116.93135833740234, 6.536184885397131
150.20806884765625, -116.6997299194336, 6.6057936435928655
150.20382690429688, -116.45551300048828, 6.677860844465465
150.19900512695312, -116.17803192138672, 6.758120380907996
150.18917846679688, -115.61302185058594, 6.916505189212683
150.18466186523438, -115.35199737548828, 6.987512234301464
150.18003845214844, -115.0860824584961, 7.058512148512708
150.17510986328125, -114.80258178710938, 7.132757361572856
150.16493225097656, -114.21751403808594, 7.281517306607281
150.16012573242188, -113.94046783447266, 7.349970941568662
150.1551971435547, -113.65717315673828, 7.418705029171987
150.14976501464844, -113.34510803222656, 7.492991728177488
150.13934326171875, -112.74571990966797, 7.631693135510873
150.13475036621094, -112.48147583007812, 7.691259156100011
150.12989807128906, -112.20218658447266, 7.753212910450584
150.1190948486328, -111.5807876586914, 7.887486232962962
150.114013671875, -111.28862762451172, 7.948993667064777
150.1088409423828, -110.99076843261719, 8.01068472878383
150.09820556640625, -110.37946319580078, 8.134191838252608
150.092529296875, -110.05411529541016, 8.198297985008676
150.08738708496094, -109.75743865966797, 8.25581025667206
150.08140563964844, -109.41424560546875, 8.321251741268794
150.0701446533203, -108.76641082763672, 8.441724775913627
150.06478881835938, -108.45894622802734, 8.497568009933325
150.05946350097656, -108.1530532836914, 8.552301927736284
150.0475311279297, -107.46653747558594, 8.672255093615629
150.04222106933594, -107.16159057617188, 8.724314498299206
150.03611755371094, -106.80962371826172, 8.783492283138072
150.02398681640625, -106.11268615722656, 8.897921837635767
150.01760864257812, -105.74568939208984, 8.956760951902517
150.01121520996094, -105.37679290771484, 9.014960074365511
150.0054931640625, -105.04840850830078, 9.065996039617058
149.99887084960938, -104.6673812866211, 9.124322985382847
149.99237060546875, -104.29402160644531, 9.18057251807472
149.9832305908203, -103.76798248291016, 9.258358352375847
149.97157287597656, -103.09700012207031, 9.355174740939834
149.96490478515625, -102.71315002441406, 9.409398313881056
149.95213317871094, -101.97870635986328, 9.510887511022629
149.95213317871094, -101.97870635986328, 9.510887511022629
149.9368438720703, -101.09944152832031, 9.628661217187673
149.93089294433594, -100.75704956054688, 9.673469650763888
149.92315673828125, -100.31282806396484, 9.730757822376814
149.91357421875, -99.80735778808594, 9.7941891988148
149.90151977539062, -99.0345230102539, 9.889831294487257
149.89456176757812, -98.65538787841797, 9.936343111600465
149.8880615234375, -98.2880630493164, 9.980387730242002
149.8751220703125, -97.54714965820312, 10.067383741896618
149.86788940429688, -97.16114807128906, 10.112200344740938
149.86090087890625, -96.75939178466797, 10.15803483048275
149.8545379638672, -96.35072326660156, 10.203129350733882
149.84144592285156, -95.59117889404297, 10.28631212546887
149.83456420898438, -95.19881439208984, 10.328626041950711
149.82632446289062, -94.72813415527344, 10.378686889295004
149.81256103515625, -93.936279296875, 10.461199647061807
149.8059539794922, -93.55655670166016, 10.500023862236608
149.7989959716797, -93.15563201904297, 10.540512054684966
149.78492736816406, -92.3438491821289, 10.620930359659106
149.77691650390625, -91.88180541992188, 10.665802402485003
149.7703094482422, -91.50045776367188, 10.702355452268167
149.7633514404297, -91.09920501708984, 10.740363994156981
149.7489776611328, -90.26940155029297, 10.817514588713301
149.74205017089844, -89.86970520019531, 10.853997219635513
149.7292022705078, -89.12776947021484, 10.920589992875422
149.72280883789062, -88.75849151611328, 10.953191548341568
149.70957946777344, -87.99539947509766, 11.019477180510894
149.7032012939453, -87.62710571289062, 11.050952241330435
149.68995666503906, -86.8626937866211, 11.115235754029365
